Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,sbd
7.4,6.5,8.5,7.5,,,,8.2,9.75,51003357
7.8,5.5,,,6.25,5.25,4,9,,51003359
8,6.75,,,7.75,7.75,5,6.4,,51003361
4.4,5,3.5,7.25,,,,4.4,7.25,51003360
9,7,,,8.5,7.25,8.25,8.2,,51003362
4.6,7.25,4.25,7.5,,,,,,51003363
7.6,8.75,8.25,8.75,,,,7,8.75,51003364
4.4,6.75,4.25,7.5,,,,4.4,9.25,51003365
5,5.75,5.75,7.75,,,,4.4,8.5,51003366
6.6,6.75,4,7.5,,,,5.2,7.5,51003367
,5.5,3.25,6.25,,,,,,51003368
7.2,8,5,8.5,,,,4.8,9.5,51003369
,5,3.5,7,,,,,,51003370
6.8,8,5.75,6,,,,3.6,8.75,51003372
6.8,6,3.25,6.75,,,,7.2,9.5,51003371
5.8,7,4.25,7,,,,5.4,9.5,51003373
8.2,9,,,6.25,4.25,3.5,7.2,,51003374
7.6,6.5,2.25,8.25,,,,6.2,8.75,51003375
4.2,5,3,6.5,,,,,,51003376
,6,6,5,,,,,,51003377
7.4,5.25,2.5,5.75,,,,4.6,6.75,51003379
4.4,3.5,3.25,6.25,,,,5.4,6.75,51003378
8,7.25,,,7.25,6,5.5,9,,51003380
8.4,7.5,6.25,9.25,,,,5,10,51003381
7.2,7.25,4,7.25,,,,,,51003382
5.8,8,3,8,,,,7.6,9.5,51003383
6.2,6.5,3.5,7.25,,,,,,51003385
8.6,9,,,8,7.75,7,7.6,,51003386
6.4,8.5,3.5,6.5,,,,5.8,9.25,51003384
6.8,8,6.5,9.25,,,,6.6,9,51003389
5.6,8,6,8,,,,5.6,9,51003387
5.8,6.25,3.25,6,,,,5.2,9.25,51003388
8,7.83,6.25,8.25,,,,9,9.75,51003390
5,6.25,4.75,8.25,,,,3.4,6.25,51003391
8.8,7.25,,,7.25,7.75,8.75,8.4,,51003392
8.4,7.75,,,6.25,6,5.5,9.6,,51003393
6.4,6.5,,,6.25,5.25,5.25,5.4,,51003396
5.4,7.25,5.25,7,,,,2.8,7.25,51003394
6.4,6.25,6.5,7.5,,,,5.2,9,51003398
7.6,7,,,5.5,7.75,5.5,8,,51003395
6.8,8,8,9,,,,8.8,9,51003397
8.4,7.75,,,7,8.25,7.75,8.2,,51003399
7.4,8,8.5,9.5,,,,9.2,8.75,51003401
7.4,9,,,6,7.75,6.75,6,,51003400
8,8.5,,,6.75,7.5,7.5,7.6,,51003402
6,8,,,6.25,5,6.75,7.6,,51003404
4.2,6.5,5.25,7.25,,,,3.6,8,51003403
7.6,6.5,,,6.75,8.5,6.5,6.6,,51003405
6,8.75,8,7.5,,,,7.2,9.5,51003406
5.8,6.25,2.5,5.25,,,,2.6,5.25,51003407
4.4,6.25,3.75,6.5,,,,6,9.5,51003408
6.4,7.75,3.5,6.5,,,,5.6,9.25,51003409
6,7,4,6,,,,2.2,7.25,51003410
6,8.5,4.75,7,,,,6.8,9.25,51003411
5.8,8.5,,,5.25,5.25,6.25,5.8,,51003412
8.2,9,8,9.25,,,,8.6,9.75,51003413
7.8,7.25,,,7,7.5,6.5,5.8,,51003415
7.8,9.5,7.75,9.25,,,,8.6,10,51003414
6.4,8.5,,,6,7.5,5.5,6.2,,51003416
7,5,,,4.5,7.5,4.5,5.2,,51003417
6.6,6.5,4.25,7.25,,,,4.8,8,51003418
7.2,9.25,8.75,9.25,,,,9,9.75,51003419
6.8,8.75,7.75,8,,,,6.8,9.5,51003420
7,7.75,5.25,8.5,,,,5,8.75,51003421
9,8,,,8.25,8,8.75,7.8,,51003422
7.6,5.5,6.5,8.25,,,,3.4,8.25,51003423
8,8.75,6.25,7.75,,,,6,9.75,51003424
8.4,7.25,,,6,7.75,7.25,7.2,,51003425
5.6,7.25,4.25,7.25,,,,3.6,8.75,51003426
5.6,8.75,5.25,7.25,,,,6,9.25,51003427
6.4,7,,,6.5,8,7.5,6.6,,51003429
8.4,8,,,7.25,7,6,5.2,,51003428
7.2,7.5,6.5,8.25,,,,6.8,9,51003430
6.8,8,5.75,7.75,,,,6,9.5,51003431
6.2,8,5.5,7.75,,,,5.8,9.5,51003432
6.4,6,,,5.25,6.5,5,5.2,,51003433
7.8,6.75,,,7.5,8,7.75,3.6,,51003434
6.6,7.25,5,6.75,,,,5.2,9,51003435
7.6,8.5,7,9.25,,,,7,9.5,51003436
9.2,7.75,,,6.75,8,6,7.2,,51003437
6.6,8.25,6.75,8.5,,,,5.4,9.25,51003438
8.2,8.75,8.25,8.5,,,,8.8,9.75,51003439
5.2,7,4.5,7.25,,,,4.6,9,51003440
4.8,6,4.5,5.5,,,,3.4,8.5,51003441
6.8,7.5,6.75,8.75,,,,5.4,9.75,51003442
6.8,8,,,6,5.5,5.25,4.8,,51003443
5,5.5,2.25,7.5,,,,5,6.5,51003444
8.2,7.75,5.75,7.75,,,,6.8,8.75,51003446
7,7.5,6,8.5,,,,5.2,8.25,51003445
8.4,9,,,6.5,8,8.25,8.8,,51003447
6.6,5.75,6.25,7.5,,,,4,9,51003448
7.4,8.75,5.75,8.25,,,,5,9.25,51003451
6.4,7.75,5.75,6.75,,,,6.6,8,51003449
6.6,6.25,6.5,7.5,,,,7.2,8.25,51003450
6.4,6.75,4.5,6.75,,,,5.2,9,51003452
6.2,7,4.5,8,,,,4.2,9.5,51003453
7,6.75,7.5,8,,,,4.8,9.25,51003455
6,8,4.75,8.25,,,,7,8.5,51003454
5.8,8,4.5,7,,,,4,7.75,51003456
5.2,6.25,3.5,7,,,,4.4,6.75,51003459
8,7,7.25,8.25,,,,5.6,9.5,51003457
6.8,7.5,6.25,7.5,,,,6,9.25,51003460
7.4,8.25,,,7.25,6.5,6.5,6,,51003458
8.8,7.75,,,8.75,7.25,8.25,9.2,,51003461
6.8,8.25,6.5,7.5,,,,5.4,9.25,51003463
7.2,8.25,6,8,,,,4.4,9,51003462
5.2,7.5,4.5,6.75,,,,2.2,8.75,51003464
7,8.25,3.75,7.75,,,,5.6,8.25,51003465
7,7.75,4,7,,,,5.4,9,51003467
7.2,8.5,7.25,7.25,,,,7,9,51003466
5.2,5.75,,,5,5.5,5.25,5.4,,51003468
5.4,6.75,3.25,7,,,,4.4,8,51003469
3.8,5.5,5.25,7.25,,,,3.4,8.75,51003471
7.2,7,5.25,7.75,,,,6.6,9.25,51003470
3.8,6,5.5,7.5,,,,4.6,9,51003472
7.4,8.5,,,7,8,8,8.4,,51003475
6.2,8.5,,,6.25,7.25,5.5,6,,51003474
7,8,,,7,8.75,5.75,5.6,,51003473
7.6,8.5,,,6.75,8,6.25,6.4,,51003476
6.8,8.5,6.75,8.75,,,,5.6,10,51003477
5.8,5.25,3.5,5.25,,,,4.8,7.5,51003478
7.6,8,,,6,7.25,6,6.8,,51003479
7,7.5,4.25,8,,,,6.4,9.25,51003480
6.2,6.75,4,7.75,,,,4.4,8,51003481
8,7.75,5.5,9,,,,4.6,9,51003482
7.2,7.5,,,6.25,6.25,7.25,6.4,,51003484
6.2,6,,,7.25,8.25,6.5,7,,51003483
6.6,6,7.25,8.25,,,,5.4,9.25,51003485
6.6,7.5,7.5,8.75,,,,5.2,8.5,51003486
7.2,6.75,5,7,,,,7.2,8.25,51003487
6.8,8,,,5.5,5.5,4.25,7,,51003488
7.8,7.5,,,7.5,7.75,7,5.2,,51003491
8.4,7.25,,,6.25,8.75,6.75,7.2,,51003490
8.2,6.75,,,7.25,8,7.5,8.6,,51003489
5.6,6,3.25,6.5,,,,4.4,7.75,51003492
5.8,6.5,3.75,6.75,,,,4.4,7.5,51003493
6.4,7.25,7.5,7.25,,,,5,9,51003494
6.6,6,5.75,8.25,,,,3.6,8.5,51003495
3.8,6.75,4.25,7.25,,,,3.6,7.75,51003496
5.4,7,4.25,6.25,,,,4.2,7.75,51003498
9,6.75,,,8,8.25,7.75,7.2,,51003499
8,8,,,7.25,8.25,6.5,6.8,,51003500
7.8,8.25,8.5,9.25,,,,7.4,9.5,51003497
7.6,8,8.75,8.5,,,,6.2,8.5,51003501
6.8,5.25,4,7.75,,,,7,9.5,51003502
6.2,7.5,5.5,7.75,,,,4.8,8.5,51003503
6.6,8,7.25,7.25,,,,5.6,8.75,51003504
7.2,8.5,4,8.5,,,,5.6,8.5,51003505
6.4,8.25,7,8.25,,,,7.2,9.75,51003507
6.6,6.75,3.25,7.25,,,,5.8,8.5,51003506
7.8,8.25,8.25,7.75,,,,8,9.5,51003508
7.6,7.25,,,5.25,6.5,4.25,5,,51003509
3.8,6.75,3,6,,,,4.8,7.25,51003510
5.4,5.75,6,6.75,,,,5,8.25,51003511
7,6.5,,,6,7.75,6.75,6.2,,51003512
5.8,6.5,7.75,6.75,,,,6.6,9.25,51003514
6.2,6.75,3.75,5.5,,,,5.2,7.5,51003513
5.8,7.5,3,6,,,,5.6,6.75,51003515
5,7.25,5.5,6.25,,,,5.4,8.25,51003516
7.8,8.75,8.5,8.5,,,,8.4,9.75,51003517
7.2,7.5,7.75,8,,,,6.8,9.5,51003518
8,9.25,,,7.5,8.25,8.25,8.2,,51003519
5.8,7,7,8,,,,5.4,9.5,51003520
7.4,9.25,6.5,7.5,,,,5.4,9.5,51003521
6.4,9,7.25,8.25,,,,6.6,10,51003522
8.2,9,,,7,8.25,6.25,7.6,,51003523
8.2,6.5,,,7,8.25,8,7.6,,51003524
7.4,7.5,,,6.25,6.5,5.5,6.2,,51003525
6.8,6.5,6,7.25,,,,5,7.25,51003526
5.8,7.5,4.5,7.25,,,,6.4,7.5,51003527
8,7.5,,,6.75,8.5,6.75,8,,51003528
7.2,7.25,3,8,,,,5.2,8,51003531
5.6,7.25,,,3.75,6.5,4,4.6,,51003530
7.4,8.25,7,8.25,,,,8,9.5,51003534
4.8,6.75,4.75,8.75,,,,4.2,8.75,51003529
7.2,7.25,6.25,8.25,,,,7.8,8.75,51003532
7.6,8.5,7,9,,,,7.8,9.25,51003533
5.8,7.75,6.25,6,,,,5.4,9.5,51003535
5.6,6.75,3.25,6.5,,,,3,8.75,51003536
7,8,,,7.25,7,5.75,6.2,,51003541
6.2,7,7,7.25,,,,8.8,9.25,51003537
6.8,7.75,,,4.75,7.25,6,6.2,,51003538
5.8,8,4.75,6.25,,,,5.2,8.75,51003539
8,8.5,,,7,8,7,7.2,,51003540
5.8,4.5,4.75,7.5,,,,2.8,8.5,51003543
5,7,3.25,6.5,,,,3.4,8,51003542
7.6,6,5.25,8.25,,,,5.6,8.75,51003544
7.4,7.75,5,7.5,,,,5.8,9.5,51003545
6.8,8.5,8.25,9,,,,9,9.25,51003546
7.2,7,7.25,8,,,,6.4,9.25,51003547
7,7.25,3.5,7.25,,,,5.4,7.5,51003548
7.2,7.75,,,5.75,7,6,7.2,,51003549
6.8,7,7,9,,,,4.4,9.5,51003550
7.4,7.5,7.5,8.75,,,,6.8,9.5,51003551
7.2,8,6.75,8.25,,,,6,9.75,51003552
8.2,8.75,,,7,7.25,6.25,6.8,,51003553
8.2,8.75,,,8.25,8.75,8,8.2,,51003554
5,6.75,4,5.25,,,,5.4,7.75,51003557
6.4,6.25,6.25,8,,,,4.4,9.75,51003556
8.6,7,,,6.5,7.25,7.5,8.6,,51003555
6.4,8.25,6.75,8.5,,,,7.4,9,51003558
7.4,8.25,7.25,8,,,,4.8,9.25,51003560
6.8,5.75,2.25,5.75,,,,3.4,7.25,51003559
7.2,8,,,5.25,7,6.75,4,,51003561
6.4,8,7,8,,,,7,9.25,51003562
4.8,7.5,5.75,8.25,,,,6.2,9.25,51003563
5.4,7.75,,,5.5,7.75,5.5,6,,51003564
8.6,7.5,8.5,9.25,,,,7.6,9.75,51003565
5.6,6.75,4,7,,,,3.4,8.5,51003566
8.8,7.25,,,8,7.5,6.25,6.8,,51003567
8,8,8,7.75,,,,5.2,9.75,51003568
7.4,7.25,,,6.75,6.75,7.25,5.6,,51003569
7.4,5.75,,,6.25,5.75,7.25,6,,51003570
7.6,8.75,7.5,7,,,,6.4,9,51003572
8,8.5,,,7,6.75,7.75,7.8,,51003571
7.8,7.5,8.25,8.25,,,,5.8,9.25,51003573
7.2,7.25,,,6,5.75,7.5,6,,51003575
5,6.25,5.5,7.5,,,,5.6,8.5,51003574
6,6.75,4.75,6.75,,,,4.8,7.25,51003576
8.2,7.75,,,7.75,8.5,5.25,8,,51003577
6.8,7.25,4,7,,,,5.2,8.25,51003578
8,8,,,6.75,7.75,7.5,7.6,,51003579
6.6,4.25,,,5,5.75,5,6.2,,51003580
5.6,8,4.75,8.75,,,,5,9.5,51003581
7.8,9,,,8.25,8,6.25,7,,51003582
7,7.67,7.5,8.25,,,,8.4,9.5,51003583
7.4,9,,,7.5,8,7.25,6.8,,51003584
9.4,8,,,8,8.75,8.75,9.2,,51003587
7.6,7.5,,,6,7.25,7,6.2,,51003588
7.2,8,6,8.5,,,,7.6,10,51003585
7.8,7.5,,,6,8.25,7.75,9,,51003586
6,7.25,6.75,8.25,,,,6.4,9.5,51003590
7.8,7.5,6,7.75,,,,6.8,9.75,51003589
6.2,7.25,4.25,7,,,,4.4,7.25,51003591
7.4,7,6.5,8.5,,,,6,9,51003592
5.8,7.25,8,8.25,,,,6,8,51003596
7.6,7.75,7.25,7.75,,,,6.4,9.25,51003594
7,7.75,7,8.5,,,,6,9.25,51003593
8.2,8.75,,,8.5,7.75,6.75,8.4,,51003599
6,7,,,6.25,6.5,4.25,6.2,,51003598
5.2,6.5,4.75,7,,,,4.2,9.25,51003595
5.8,6.25,7.5,7.5,,,,3.6,8.5,51003597
7.2,5.5,,,6,5.5,7.25,3.6,,51003600
7.2,8,,,7,7.75,7.5,8.6,,51003602
7.8,6.5,5.75,8,,,,5.8,9.75,51003601
6.6,6.25,6,7.5,,,,5.4,8.5,51003603
6.2,8.5,,,5.75,8,7.25,6.8,,51003604
8.2,6.75,,,7.75,7.75,7,6.8,,51003606
4,4.25,,,4.5,3.75,4.25,3.6,,51003607
8,6.5,,,7,8,7.5,7.2,,51003605
6.6,6.5,4,8.25,,,,4.2,9.25,51003608
6.8,7.5,4,7.25,,,,6,8.5,51003610
4.8,6.25,7,7.75,,,,3.6,6.5,51003609
7.4,5,5,6.25,,,,5.4,9,51003614
6.4,7.5,5.25,6.5,,,,4.8,8.25,51003611
7.8,5.5,,,8,8.25,7,5.2,,51003615
8.4,9,6.75,9,,,,7.2,10,51003612
6.4,8,4.5,7,,,,4,8.75,51003613
7.2,7.25,3,6,,,,4.4,8,51003616
6.8,6.25,5,8.25,,,,6,9.75,51003617
8.8,8,,,7.5,7.25,6.5,8.8,,51003618
8.4,8.75,,,5.75,7,6.25,8.4,,51003619
9,7,,,7.5,8.5,8.5,9,,51003620
6.8,6.25,,,6.25,6.75,7.25,4.6,,51003621
5.2,7.75,2.75,7.25,,,,4,8.25,51003623
4.8,6.5,3.75,7.75,,,,4.6,9,51003622
8,8,,,7.75,7.25,6.5,6.4,,51003624
7.8,7.5,5,7.25,,,,6.4,9.25,51003625
5.8,7,6.25,8.75,,,,4.4,9.75,51003626
7.6,7.25,7.25,8.75,,,,8.2,9,51003627
4.4,6,5.25,6,,,,4.8,8,51003628
7,6.5,6,7.5,,,,4.4,8.75,51003629
5.4,7,4.25,7.25,,,,7.4,7.5,51003630
7.4,6.75,,,6.5,7,7,7.4,,51003631
7.2,7.5,4.5,7.75,,,,4,9.75,51003632
7.2,7.25,6.75,8,,,,5,9,51003634
5.4,7,4.5,8,,,,4.6,7.75,51003633
7.2,7.5,5.5,7.75,,,,6.6,9.5,51003635
7.8,7.25,,,6.25,5.75,7,4.6,,51003637
5.8,7,5.75,8,,,,5.6,9.5,51003638
5,6.25,,,5.75,5,6.25,6,,51003636
5.4,7.25,5.25,7,,,,3.2,8.5,51003639
6.6,6.5,7.25,9.25,,,,6.4,9.5,51003640
6.2,6,5.5,7.75,,,,3.4,8,51003641
6.4,7,7.5,7,,,,6,8.75,51003643
6.4,6,8,8.25,,,,3.4,8.25,51003642
6.6,6,7.25,8,,,,4.6,8.75,51003644
9,6.75,,,7.5,7.5,7.25,5.6,,51003646
8.6,5.75,6.75,7.75,,,,7.2,9.75,51003645
5.8,8,6.25,8,,,,6.4,9,51003648
7.8,8,6.5,8.75,,,,7,9.75,51003647
8,7.75,,,7,8,7.75,8.8,,51003650
6.2,8,,,5,5.5,5,4.8,,51003649
7,8.5,8.5,9,,,,7.6,10,51003651
7,7.25,,,6,7,6.25,6.8,,51003653
6.2,5.75,4.5,6.75,,,,4.8,8.5,51003652
7.6,6.75,,,8,7.75,7.25,7,,51003654
6,6.25,6,7.75,,,,6.2,8.75,51003655
8.2,7.5,,,8.25,8.25,7.5,8.8,,51003656
3,7.75,6.5,7.25,,,,4.8,9.5,51003657
5.8,7.5,7.25,9.25,,,,6.4,8.5,51003659
8.6,8.5,,,7.5,7.75,7.75,7.6,,51003660
7.2,7.5,,,4.75,5.75,7.5,5.4,,51003658
8,8,,,6.5,8.75,8,6.4,,51003664
7.6,7.5,,,7,7.5,6.75,7,,51003662
5,7.25,4.25,6.25,,,,6,8.75,51003663
6.6,8.25,4,6.5,,,,3.4,8,51003661
7.2,8.25,8.5,8.75,,,,8,9.5,51003665
7.2,6.75,7.75,8.5,,,,5.8,7.75,51003666
7.8,7.5,4.25,6.75,,,,6.4,8.5,51003667
6.8,7,,,6.25,6.5,5.25,4.8,,51003668
6.6,8,4,7.75,,,,5.6,9.25,51003669
6,7.5,6.25,7.75,,,,5.6,10,51003670
5,6.25,5.5,8,,,,2.4,8.5,51003671
7,6,3.5,7,,,,6.2,7.75,51003672
6.4,7.5,4,6.5,,,,6,7.75,51003673
4.8,6.75,2.25,6.5,,,,2.2,7.5,51003674
8.6,7,7.25,7.5,,,,7.8,9.5,51003676
6.8,7,,,5.5,6.25,6.75,6,,51003675
7,7.5,5.25,6.5,,,,6,8.25,51003677
5.4,7.5,2.75,4.75,,,,4.6,7.5,51003678
7.4,9,5.5,7.5,,,,7.4,8,51003679
7.6,7,5.5,8.5,,,,8.2,9.5,51003680
5.6,6.5,,,4.75,6,4.75,6.6,,51003681
6.8,9,,,5.75,5.75,6.5,6.4,,51003682
7.6,7.75,8,8,,,,5.8,8.25,51003683
6.4,7,4.5,7.5,,,,4.6,8.25,51003684
6,6,,,5.5,5.75,6.25,7.2,,51003685
6.6,8,6.25,8,,,,5.2,9,51003687
6.8,7,8.25,8.5,,,,6.4,10,51003686
7.4,6,,,4.75,5.25,6.75,3.8,,51003688
7.8,7.5,,,6.5,5.75,6,5.4,,51003689
7.4,7.5,5.75,7,,,,5.6,8.75,51003690
7.4,7.75,5.25,9,,,,6.4,9.5,51003692
5.6,7,4.25,4.25,,,,3.4,8.75,51003691
6.6,5.75,5.25,7.75,,,,5.4,8,51003694
6.2,7.25,3.75,7,,,,5.4,9.25,51003695
6.4,7,5.75,6.5,,,,4.8,9,51003693
8.4,8.75,,,6.5,8,8.25,9.4,,51003696
5.4,6.75,3.5,8.75,,,,5.2,8,51003697
5.6,8.25,6.25,6.25,,,,4.6,8.75,51003698
5.8,7.5,3.25,6.25,,,,5.4,8.75,51003699
7.6,8,8.25,8.75,,,,7.2,9.25,51003701
7.6,8,6.25,7.5,,,,4.2,9,51003700
7.6,8.5,,,7.25,6.25,6,6.6,,51003703
6.6,5.75,4.75,6.75,,,,4.2,9,51003702
6,6,4.5,7,,,,3.8,8.25,51003704
5.8,6,4,7,,,,4.8,9,51003705
6,6.75,2,6,,,,4.4,9.5,51003706
5.2,5.5,3,5,,,,2.8,6,51003707
6.4,7.25,7,8,,,,6,9,51003708
6.6,7.75,4.75,8,,,,5.4,9.25,51003711
4.8,6.25,5.25,7.25,,,,4.6,7.75,51003710
5.6,7,7.25,8.75,,,,6.2,9.25,51003709
6,6.75,3.75,6.5,,,,4.8,8.75,51003712
7.6,7.25,,,5.5,7.75,7.5,7.8,,51003713
7,7.75,4,7.5,,,,5.4,9,51003714
6,6.5,,,4.75,6.5,6,4.6,,51003715
6.8,8.25,,,6.25,6.75,6.5,6,,51003717
7.2,8.5,,,5.75,7,5.75,8.2,,51003716
8.2,7.75,,,7.25,7,6.75,7.4,,51003718
6.6,7.5,2.75,7,,,,4.2,9.25,51003719
6.2,7.25,4.25,7.25,,,,5.2,9.25,51003720
7.8,5,6,6.75,,,,5,9,51003722
7,8.5,,,6.5,8,6.75,8.4,,51003721
4.6,4.25,3.75,7.25,,,,5,6.5,51003723
6.6,5.75,,,4.75,6.5,5.75,8.4,,51003724
8,7.5,,,7.5,7.75,6.5,7.6,,51003725
7.8,6.5,,,7.25,7.25,6.75,7.4,,51003726
5.8,6.25,3.25,5.75,,,,4.6,8.25,51003727
5.8,6,4.25,6.5,,,,4.2,8.25,51003728
7.8,8.75,,,6.5,7.5,8.25,6.4,,51003730
5.8,7,7.75,7.25,,,,6.4,9.5,51003729
6.8,7,6.75,6.75,,,,5.6,8.75,51003731
7.6,8.25,,,7,8.25,7.25,7.8,,51003732
7.4,6.25,,,6.25,8,6,6.4,,51003733
4.6,6.25,3.25,6.75,,,,5.4,7.75,51003735
7.6,7.5,7.5,9,,,,7.8,9.25,51003734
8,9,9.25,7.75,,,,7.4,10,51003736
7.4,8,,,5.5,6.75,6.25,5.4,,51003737
7.2,8,7.5,7.75,,,,6.8,9,51003738
7.8,8.25,,,6,8.5,5.75,8.2,,51003739
8,6.5,5.25,7.75,,,,6.2,9,51003740
5.8,7.25,8.25,8.75,,,,5.2,9.5,51003741
8,8.75,,,8.25,7.75,5.25,9,,51003742
7.6,7.5,,,8.5,8.25,5.75,8,,51003743
7.4,7,,,6.5,7,4,7.8,,51003744
7,9,,,6,7.25,6,7,,51003745
8.4,8,,,7,6.5,5.25,6.6,,51003746
6.4,7,4.75,7.5,,,,5.2,8.75,51003747
8.8,6,,,6.5,7.5,6,5.8,,51003748
6.2,5,5.25,7.5,,,,4.8,9.25,51003749
8.2,8.25,,,7.75,8,7.5,7.6,,51003751
7.2,5.5,,,6.25,7.5,3,5.2,,51003750
5.8,6.75,3,7.75,,,,5,7.75,51003752
7.6,9,8.25,8.25,,,,6.4,9.75,51003753
7.8,7.5,,,5.75,7.5,6.25,5.4,,51003754
7.6,7.5,5.25,8.25,,,,8,9.5,51003756
8.6,7.08,,,6.5,7,7.25,8.6,,51003755
8.8,7.25,,,8,8.25,7.25,7.4,,51003757
7.8,9.25,7.75,8.25,,,,9,10,51003758
6.8,6.5,,,5.75,7.25,3.5,7.6,,51003760
7,8.5,7.75,7.75,,,,5.8,9.75,51003759
8.2,6.5,,,6.25,5.75,5.5,8.4,,51003761
7.8,8.25,8,7.75,,,,7,9.5,51003762
7.8,8.5,8.75,9,,,,6.2,9.5,51003765
8.4,8,,,6.25,7.25,5.25,8.8,,51003763
8.2,8.25,8,9,,,,7.4,10,51003764
7.2,4.25,,,4.25,4.75,3.5,3.8,,51003766
8,6.25,,,7.5,8,5,6.6,,51003767
8.4,8,7.25,8.75,,,,5.4,9,51003768
4,8,3.5,6.25,,,,4.4,7.25,51003769
3.2,6,3,6.5,,,,7.4,7.25,51003770
6.8,6.5,5.5,8.25,,,,5.4,9,51003772
7.8,7.75,,,5.75,8.25,7.75,6.4,,51003773
7,9,8,8.25,,,,7.8,10,51003771
8.2,7.25,,,6.25,7.75,6,7.8,,51003774
6.2,5.75,5.5,7.75,,,,6.4,9.25,51003776
8.2,7,7,7.25,,,,7,9.5,51003775
7.4,8.5,,,5.25,7.75,4.25,8.4,,51003778
7.2,6.5,,,4.75,6.25,3.25,6.2,,51003777
7.4,9,7.5,8.75,,,,7.8,9.75,51003779
6.8,5.5,,,4.5,6,5,8.2,,51003781
5.2,6.75,4.75,6.75,,,,6,7.75,51003780
8.8,9,9.5,9,,,,9.2,10,51003782
7.2,7.25,,,5.5,6.25,5.25,8.2,,51003783
5.8,6.25,2.5,4.75,,,,4.8,6,51003784
8.4,8.25,,,8.5,8,5.75,8,,51003786
8.4,8.25,8.5,8.5,,,,6.6,9.75,51003785
8,8.25,7.5,8.75,,,,5.8,9.75,51003788
7.6,7.75,8.5,9.5,,,,6.8,9.75,51003787
8.6,7.75,,,8.25,7.75,6.5,7.2,,51003789
8.8,7.75,,,7,8.75,8.75,8.8,,51003790
6.8,7.75,5.5,5.75,,,,7,8.25,51003791
3.4,5.5,6.75,8.25,,,,3.4,9.25,51003792
7,6.75,,,6.5,6.5,5.5,6.6,,51003793
7,5,,,4,5.75,5.5,6.4,,51003794
6.6,7.75,6.25,8,,,,6.2,8.75,51003795
5.8,7.5,3.75,6.5,,,,6.2,8,51003797
7.8,7,9,9,,,,5.8,9.75,51003796
6.4,6.25,5,8,,,,7.6,9.25,51003798
7.6,7.5,6.25,8,,,,4.8,9.5,51003799
7.2,6,,,6.25,7.75,3.5,6.6,,51003800
7.6,7.5,,,5.75,8.75,9.25,6.4,,51003801
7.8,9,8,9,,,,8.6,9.5,51003802
6.8,8.25,7.25,8.25,,,,5.6,9.75,51003803
6.4,6.25,5.5,7.25,,,,4.6,9,51003805
7,7,,,4.75,6.5,6.5,6,,51003804
6.4,7.5,5.75,6.5,,,,5.4,8.25,51003806
7.6,8,,,5.75,8.25,6,6,,51003807
8.2,7.75,5,7.5,,,,5.6,9,51003808
8.6,7.75,8.25,8.5,,,,5.8,10,51003810
7.4,7.25,,,4.25,5.25,6,5,,51003809
6.8,8,7.75,7.75,,,,6.8,9.5,51003811
7.4,7.75,7.25,6.5,,,,7.2,8.75,51003812
7.6,7.5,,,7.25,6.75,7.25,6.2,,51003813
7,8.25,7.75,8.5,,,,8.6,9.5,51003814
7.8,7,,,6.25,8.25,7.75,8.6,,51003815
7.2,8.5,7,8.75,,,,7.4,10,51003816
9,7.42,,,8,7.75,7.25,9.2,,51003818
7.4,7.5,,,5.5,7.5,6.5,7.6,,51003817
6.8,5.75,5.5,6.25,,,,4.4,7.75,51003819
4.4,7.75,5.5,5.25,,,,4.2,9.25,51003820
6.8,8,4,6.25,,,,4.2,8.5,51003821
7.6,6.5,5.25,7,,,,5.2,8,51003822
6.8,8.75,7.75,8.75,,,,7.8,9.75,51003823
7.6,4.5,,,6.75,8,6.75,5,,51003824
8,6.75,,,7.75,7.25,6.5,7.8,,51003826
5,6,4.5,6.25,,,,6.2,7.25,51003825
7,7.75,6.25,7,,,,6,8.75,51003827
7.6,6.25,7.75,8,,,,5.4,9.75,51003828
5.6,5.75,5,6.75,,,,3.6,7.75,51003829
7,6.25,,,5,7.5,5.75,7,,51003830
4.6,5.5,3.5,7.5,,,,3.4,8.5,51003831
7.2,7.25,,,6.25,8,8.25,7.4,,51003832
4.6,6.5,3.25,4.5,,,,5.4,7,51003834
8.4,6.25,5.5,8,,,,7,8.5,51003833
7.6,8.75,6.75,7.75,,,,8.8,9.5,51003835
8.4,7.25,,,8.25,8.5,7,6.4,,51003836
6.6,7.5,5.75,7,,,,6.2,8.75,51003837
8.4,6.5,,,8,8.75,6.5,6.6,,51003838
7.4,7.25,,,4.5,6.25,4.25,5.6,,51003839
5.6,7,3.75,6.75,,,,5.8,8.5,51003840
7,6,3,7,,,,4.6,8.75,51003841
4.6,5.5,2.25,6.75,,,,3.8,7,51003842
8,8.5,,,7,9.25,6.5,7,,51003844
6,7,3,6.5,,,,6.2,7,51003843
8.2,8,,,6.75,8,5.75,9.2,,51003845
7.2,7.75,7.75,7.25,,,,6.6,9.25,51003847
8.2,8.5,5.5,7.75,,,,5.8,9.25,51003846
7.8,8,,,6.75,8,6.5,6.6,,51003848
7.2,6,,,5.25,6.75,3.75,7.4,,51003850
6.4,7.75,5,8,,,,5,9.25,51003849
7.2,8,7.25,8.5,,,,7.4,9.75,51003851
8,7.25,,,6.25,8,8.25,5.6,,51003852
7.8,8.5,8.75,8.5,,,,7,9.75,51003854
